delivery_id,order_id,dispatch_date,promised_days,promised_delivery_date,actual_delivery_date,actual_delivery_days,delivery_status,delivery_partner,delivery_cost,distance_km,attempt_count
919485,519485,2025-05-10,4,2025-05-13,2025-05-11,1,On Time,Ecom Express,696.75,1342,3
919486,519486,2024-11-03,8,2024-11-08,2024-11-07,4,Delayed,Delhivery,295.54,2221,1
919487,519487,2024-11-22,8,2024-11-30,2024-11-25,3,On Time,XpressBees,280.77,2483,1
919488,519488,2025-04-12,6,2025-04-17,2025-04-14,2,On Time,DTDC,337.75,601,1
919489,519489,2024-06-05,8,2024-06-11,2024-06-14,9,On Time,Delhivery,545.71,602,1
919490,519490,2024-06-29,5,2024-07-01,2024-07-09,10,On Time,XpressBees,58.12,2020,1
919491,519491,2024-02-08,5,2024-02-12,2024-02-10,2,In Transit,XpressBees,392.14,1517,1
919492,519492,2025-09-24,3,2025-09-24,2025-10-04,10,Returned,Ecom Express,575.6,183,1
919493,519493,2026-04-10,3,2026-04-11,2026-04-18,8,On Time,DTDC,472.74,563,1
919494,519494,2025-02-14,5,2025-02-18,2025-02-16,2,On Time,Ekart,360.07,677,2
919495,519495,2025-07-23,8,2025-07-27,2025-08-02,10,On Time,Ekart,419.66,1572,1
919496,519496,2026-06-16,6,2026-06-22,2026-06-19,3,On Time,BlueDart,367.34,1413,1
919497,519497,2025-11-26,3,2025-11-26,2025-11-30,4,On Time,BlueDart,249.77,2192,1
919498,519498,2024-08-14,6,2024-08-18,2024-08-23,9,On Time,BlueDart,167.25,2472,1
919499,519499,2025-12-11,3,2025-12-11,2025-12-17,6,Cancelled,Ekart,51.82,353,1
919500,519500,2024-12-30,5,2025-01-01,2025-01-02,3,On Time,DTDC,668.11,1727,1
919501,519501,2026-05-28,3,2026-05-27,2026-06-01,4,Early,Ecom Express,133.72,2288,1
919502,519502,2026-04-24,3,2026-04-26,2026-04-28,4,On Time,XpressBees,236.78,174,1
919503,519503,2024-02-09,5,2024-02-12,2024-02-12,3,On Time,BlueDart,103.82,1121,1
919504,519504,2026-03-23,5,2026-03-24,2026-03-27,4,On Time,BlueDart,670.08,1170,1
919505,519505,2024-08-09,6,2024-08-13,2024-08-17,8,Delayed,Delhivery,364.75,750,2
919506,519506,2025-03-21,7,2025-03-24,2025-03-25,4,Returned,Delhivery,40.86,142,2
919507,519507,2025-11-18,3,2025-11-17,2025-11-26,8,On Time,Ecom Express,246.24,1005,1
919508,519508,2024-04-25,7,2024-04-29,2024-04-28,3,On Time,Delhivery,361.74,183,2
919509,519509,2024-01-19,4,2024-01-19,2024-01-24,5,Delayed,Ekart,687.81,145,1
919510,519510,2025-01-07,4,2025-01-11,2025-01-09,2,Early,DTDC,579.9,489,1
919511,519511,2025-06-17,8,2025-06-22,2025-06-25,8,Not Shipped,DTDC,338.97,1201,1
919512,519512,2025-06-21,3,2025-06-22,2025-06-25,4,On Time,Ecom Express,77.27,1324,1
919513,519513,2026-05-20,4,2026-05-22,2026-05-21,1,On Time,DTDC,228.53,1939,1
919514,519514,2024-08-23,4,2024-08-23,2024-08-29,6,In Transit,Delhivery,44.83,358,2
919515,519515,2025-10-12,6,2025-10-17,2025-10-16,4,On Time,Ekart,423.89,1804,1
919516,519516,2024-06-24,5,2024-06-28,2024-06-25,1,On Time,Ekart,490.4,435,1
919517,519517,2025-02-14,4,2025-02-18,2025-02-19,5,On Time,Ekart,165.3,2168,1
919518,519518,2025-04-29,8,2025-05-07,2025-04-30,1,Not Shipped,XpressBees,112.89,2429,1
919519,519519,2025-01-26,3,2025-01-29,2025-01-31,5,On Time,DTDC,687.76,2125,1
919520,519520,2024-06-11,5,2024-06-14,2024-06-17,6,Returned,BlueDart,147.17,1706,3
919521,519521,2024-06-23,7,2024-06-29,2024-06-24,1,In Transit,Ecom Express,78.77,1654,1
919522,519522,2026-03-09,3,2026-03-11,2026-03-11,2,Delayed,Ekart,514.39,907,2
919523,519523,2026-05-20,3,2026-05-19,2026-05-21,1,On Time,Delhivery,357.6,1299,1
919524,519524,2024-03-11,7,2024-03-15,2024-03-13,2,Delayed,Ekart,280.87,2476,1
919525,519525,2024-07-31,6,2024-08-06,2024-08-09,9,On Time,Ecom Express,525.47,2249,1
919526,519526,2026-06-23,8,2026-06-27,2026-06-24,1,Delayed,Delhivery,336.4,1129,2
919527,519527,2024-04-19,7,2024-04-23,2024-04-20,1,Returned,BlueDart,207.96,944,1
919528,519528,2025-05-07,3,2025-05-08,2025-05-15,8,On Time,BlueDart,130.45,155,1
919529,519529,2024-09-21,4,2024-09-24,2024-09-23,2,On Time,XpressBees,81.37,1214,1
919530,519530,2026-06-19,5,2026-06-21,2026-06-22,3,In Transit,DTDC,151.27,1165,1
919531,519531,2025-11-12,7,2025-11-17,2025-11-18,6,Delayed,BlueDart,334.84,599,1
919532,519532,2025-11-19,6,2025-11-22,2025-11-25,6,On Time,BlueDart,337.28,419,1
919533,519533,2024-03-02,4,2024-03-04,2024-03-03,1,Delayed,XpressBees,101.87,1946,1
919534,519534,2024-05-22,8,2024-05-27,2024-05-28,6,On Time,DTDC,465.69,2448,1
919535,519535,2025-12-28,3,2025-12-28,2026-01-06,9,On Time,Ekart,240.56,525,1
919536,519536,2024-07-26,5,2024-07-31,2024-07-29,3,Not Shipped,DTDC,623.15,1626,1
919537,519537,2025-01-31,3,2025-02-03,2025-02-04,4,Not Shipped,XpressBees,148.6,2304,1
919538,519538,2024-04-10,3,2024-04-10,2024-04-19,9,On Time,XpressBees,175.3,684,1
919539,519539,2024-01-22,3,2024-01-24,2024-01-26,4,On Time,BlueDart,291.77,317,1
919540,519540,2025-10-29,6,2025-11-01,2025-11-08,10,On Time,Ecom Express,72.9,1949,1
919541,519541,2024-06-11,8,2024-06-18,2024-06-19,8,On Time,Delhivery,202.21,2446,1
919542,519542,2024-06-02,7,2024-06-09,2024-06-07,5,Delayed,XpressBees,124.75,1738,1
919543,519543,2026-02-09,7,2026-02-14,2026-02-17,8,In Transit,XpressBees,257.4,1363,1
919544,519544,2025-10-17,4,2025-10-17,2025-10-27,10,On Time,DTDC,343.49,791,2
919545,519545,2024-07-18,7,2024-07-21,2024-07-25,7,In Transit,Ecom Express,428.74,2207,2
919546,519546,2026-02-24,8,2026-03-02,2026-02-27,3,On Time,Ekart,401.67,1929,3
919547,519547,2026-06-07,8,2026-06-12,2026-06-17,10,On Time,BlueDart,417.68,1414,1
919548,519548,2025-01-13,5,2025-01-15,2025-01-21,8,On Time,Ekart,576.27,1876,1
919549,519549,2025-02-20,4,2025-02-22,2025-02-27,7,On Time,Ekart,501.78,2358,1
919550,519550,2025-08-28,4,2025-08-29,2025-09-03,6,Not Shipped,Ecom Express,478.3,2420,1
919551,519551,2024-05-18,8,2024-05-22,2024-05-26,8,On Time,Ecom Express,121.2,816,1
919552,519552,2026-03-30,7,2026-04-03,2026-04-05,6,On Time,BlueDart,213.61,1797,1
919553,519553,2024-04-26,5,2024-04-29,2024-05-02,6,On Time,XpressBees,384.01,1501,1
919554,519554,2025-11-17,4,2025-11-21,2025-11-27,10,Delayed,BlueDart,40.35,869,1
919555,519555,2025-06-13,6,2025-06-16,2025-06-18,5,On Time,XpressBees,59.12,968,1
919556,519556,2024-05-02,5,2024-05-04,2024-05-12,10,On Time,Delhivery,665.57,1740,1
919557,519557,2025-02-09,7,2025-02-14,2025-02-10,1,In Transit,BlueDart,643.83,741,1
919558,519558,2024-09-24,6,2024-09-29,2024-09-25,1,On Time,BlueDart,465.89,1128,1
919559,519559,2026-05-06,3,2026-05-07,2026-05-09,3,On Time,Delhivery,65.49,2136,1
919560,519560,2025-05-04,6,2025-05-09,2025-05-07,3,On Time,Ecom Express,144.71,578,2
919561,519561,2024-12-01,4,2024-12-05,2024-12-06,5,Delayed,DTDC,491.77,163,1
919562,519562,2024-08-29,3,2024-09-01,2024-09-01,3,On Time,DTDC,404.23,2325,1
919563,519563,2024-05-11,5,2024-05-15,2024-05-14,3,On Time,XpressBees,472.4,2197,2
919564,519564,2025-04-08,5,2025-04-11,2025-04-13,5,Returned,Delhivery,51.76,2231,1
919565,519565,2025-04-09,3,2025-04-12,2025-04-15,6,Delayed,BlueDart,169.63,73,1
919566,519566,2026-05-21,5,2026-05-23,2026-05-27,6,In Transit,Ecom Express,525.95,1387,1
919567,519567,2025-08-14,5,2025-08-19,2025-08-19,5,In Transit,XpressBees,439.36,313,1
919568,519568,2025-02-18,8,2025-02-25,2025-02-27,9,On Time,DTDC,589.66,1790,1
919569,519569,2024-12-09,5,2024-12-10,2024-12-13,4,On Time,DTDC,692.98,1915,1
919570,519570,2024-08-26,7,2024-09-02,2024-09-05,10,On Time,BlueDart,278.53,1722,1
919571,519571,2025-08-13,6,2025-08-18,2025-08-21,8,On Time,XpressBees,618.18,2196,1
919572,519572,2024-05-17,7,2024-05-20,2024-05-22,5,Not Shipped,XpressBees,58.91,934,1
919573,519573,2024-01-06,8,2024-01-14,2024-01-13,7,On Time,XpressBees,645.62,1606,1
919574,519574,2026-04-02,8,2026-04-09,2026-04-06,4,Delayed,XpressBees,488.42,80,1
919575,519575,2024-02-02,4,2024-02-04,2024-02-10,8,Delayed,BlueDart,268.54,1577,1
919576,519576,2024-07-29,7,2024-08-04,2024-08-06,8,On Time,BlueDart,267.7,2306,1
919577,519577,2025-05-26,6,2025-05-30,2025-06-02,7,Delayed,BlueDart,391.98,1749,1
919578,519578,2024-06-29,5,2024-06-30,2024-07-07,8,On Time,Ecom Express,585.06,1469,1
919579,519579,2025-09-05,6,2025-09-09,2025-09-07,2,On Time,Ekart,537.86,2440,1
919580,519580,2025-05-19,3,2025-05-20,2025-05-21,2,On Time,Ekart,400.53,1417,2
919581,519581,2024-03-10,3,2024-03-12,2024-03-11,1,On Time,Ecom Express,240.42,1800,2
919582,519582,2025-02-26,5,2025-03-02,2025-03-05,7,Cancelled,Delhivery,146.02,406,1
919583,519583,2026-01-29,3,2026-01-30,2026-02-04,6,On Time,BlueDart,541.57,229,1
919584,519584,2024-12-17,7,2024-12-24,2024-12-26,9,On Time,Ecom Express,400.79,2129,1
919585,519585,2025-09-09,4,2025-09-13,2025-09-13,4,Early,DTDC,448.24,1754,1
919586,519586,2025-06-14,3,2025-06-14,2025-06-15,1,On Time,Ekart,325.55,716,2
919587,519587,2025-02-26,3,2025-02-27,2025-03-05,7,On Time,Ekart,433.87,44,1
919588,519588,2025-06-06,6,2025-06-09,2025-06-12,6,On Time,Ecom Express,470.64,1970,1
919589,519589,2025-03-24,5,2025-03-25,2025-03-25,1,On Time,Ecom Express,120.13,1982,3
919590,519590,2024-03-04,8,2024-03-11,2024-03-05,1,Early,XpressBees,288.65,1234,1
919591,519591,2025-02-02,5,2025-02-06,2025-02-09,7,Not Shipped,DTDC,633.55,681,1
919592,519592,2025-01-16,8,2025-01-21,2025-01-19,3,On Time,BlueDart,409.47,456,1
919593,519593,2025-12-14,5,2025-12-16,2025-12-19,5,On Time,BlueDart,236.85,1993,2
919594,519594,2025-10-19,3,2025-10-22,2025-10-20,1,On Time,DTDC,295.51,1536,2
919595,519595,2025-06-09,5,2025-06-12,2025-06-19,10,On Time,BlueDart,68.48,2468,1
919596,519596,2024-12-15,6,2024-12-20,2024-12-25,10,In Transit,Ekart,551.53,1120,1
919597,519597,2025-07-30,3,2025-07-31,2025-08-04,5,On Time,Ecom Express,514.82,209,1
919598,519598,2026-07-02,3,2026-07-01,2026-07-09,7,On Time,Ekart,152.57,2252,1
919599,519599,2026-02-02,5,2026-02-07,2026-02-04,2,On Time,Delhivery,139.82,2045,2
919600,519600,2024-08-06,4,2024-08-06,2024-08-16,10,Delayed,DTDC,623.91,271,2
919601,519601,2024-09-13,5,2024-09-17,2024-09-23,10,In Transit,Delhivery,242.88,578,1
919602,519602,2025-03-31,4,2025-04-01,2025-04-09,9,On Time,XpressBees,386.48,2139,1
919603,519603,2025-08-25,7,2025-09-01,2025-08-28,3,In Transit,XpressBees,314.43,528,1
919604,519604,2025-09-09,7,2025-09-13,2025-09-14,5,In Transit,Delhivery,385.02,1029,1
919605,519605,2025-12-19,5,2025-12-20,2025-12-24,5,In Transit,Ecom Express,644.18,699,1
919606,519606,2025-05-17,8,2025-05-22,2025-05-23,6,In Transit,Ecom Express,373.89,936,1
919607,519607,2026-01-25,6,2026-01-27,2026-01-28,3,On Time,Ecom Express,189.07,682,2
919608,519608,2024-02-05,6,2024-02-11,2024-02-13,8,On Time,XpressBees,475.13,1637,1
919609,519609,2024-07-21,3,2024-07-20,2024-07-25,4,Delayed,Ecom Express,93.8,914,1
919610,519610,2025-04-15,3,2025-04-16,2025-04-18,3,On Time,Ekart,382.71,384,1
919611,519611,2025-04-22,7,2025-04-28,2025-04-26,4,Delayed,DTDC,557.99,1360,1
919612,519612,2026-06-03,6,2026-06-06,2026-06-04,1,Delayed,DTDC,634.71,1407,1
919613,519613,2025-08-26,5,2025-08-29,2025-08-28,2,Delayed,Ekart,463.59,260,2
919614,519614,2025-01-08,7,2025-01-12,2025-01-17,9,Not Shipped,Ekart,324.2,440,1
919615,519615,2025-06-21,6,2025-06-24,2025-06-26,5,On Time,Ecom Express,434.69,862,1
919616,519616,2024-04-18,6,2024-04-21,2024-04-25,7,On Time,BlueDart,404.87,752,1
919617,519617,2024-12-26,8,2024-12-30,2024-12-28,2,On Time,Delhivery,485.47,1399,1
919618,519618,2024-01-21,4,2024-01-24,2024-01-31,10,Cancelled,Ecom Express,196.36,1449,1
919619,519619,2024-05-17,8,2024-05-24,2024-05-22,5,Delayed,XpressBees,176.96,2162,1
919620,519620,2025-01-12,3,2025-01-13,2025-01-20,8,Delayed,XpressBees,533.4,495,1
919621,519621,2024-01-06,3,2024-01-08,2024-01-07,1,On Time,BlueDart,170.81,1424,1
919622,519622,2024-06-21,8,2024-06-25,2024-06-24,3,In Transit,Ekart,692.96,1269,1
919623,519623,2026-03-30,5,2026-03-31,2026-04-08,9,On Time,Ekart,211.05,1786,1
919624,519624,2026-02-02,4,2026-02-04,2026-02-05,3,On Time,Ecom Express,413.75,2289,1
919625,519625,2025-06-05,7,2025-06-09,2025-06-07,2,Not Shipped,Ecom Express,385.2,723,1
919626,519626,2026-05-20,8,2026-05-26,2026-05-24,4,On Time,Delhivery,663.9,1817,1
919627,519627,2024-02-02,4,2024-02-02,2024-02-03,1,On Time,BlueDart,110.46,2301,1
919628,519628,2026-05-07,3,2026-05-10,2026-05-09,2,Not Shipped,XpressBees,206.9,2339,1
919629,519629,2025-04-01,3,2025-03-31,2025-04-08,7,On Time,BlueDart,335.7,2365,1
919630,519630,2024-12-09,4,2024-12-11,2024-12-14,5,Returned,Ekart,262.89,1382,1
919631,519631,2025-12-26,4,2025-12-26,2025-12-27,1,Not Shipped,Ecom Express,157.08,1369,1
919632,519632,2025-02-21,8,2025-02-26,2025-02-24,3,On Time,BlueDart,655.54,2410,1
919633,519633,2025-07-05,3,2025-07-05,2025-07-13,8,On Time,BlueDart,204.57,358,2
919634,519634,2024-10-15,5,2024-10-19,2024-10-24,9,On Time,XpressBees,223.13,370,1
919635,519635,2025-04-25,7,2025-04-29,2025-04-27,2,In Transit,Ekart,595.92,2190,1
919636,519636,2024-04-30,5,2024-05-02,2024-05-08,8,On Time,Delhivery,378.31,340,1
919637,519637,2024-07-18,5,2024-07-20,2024-07-26,8,Delayed,Ekart,396.61,1082,1
919638,519638,2025-05-28,4,2025-05-28,2025-05-31,3,On Time,BlueDart,547.82,187,1
919639,519639,2026-05-10,3,2026-05-13,2026-05-17,7,Not Shipped,Delhivery,669.67,1266,1
919640,519640,2024-06-19,8,2024-06-26,2024-06-25,6,On Time,Ekart,692.59,1335,1
919641,519641,2025-06-13,8,2025-06-19,2025-06-23,10,On Time,Delhivery,539.3,293,1
919642,519642,2024-02-27,6,2024-03-01,2024-03-07,9,On Time,BlueDart,503.57,1549,1
919643,519643,2025-04-08,5,2025-04-11,2025-04-15,7,On Time,DTDC,590.6,1990,1
919644,519644,2026-02-14,7,2026-02-20,2026-02-16,2,On Time,DTDC,317.78,147,1
919645,519645,2024-11-05,8,2024-11-13,2024-11-13,8,On Time,Ecom Express,165.98,182,1
919646,519646,2025-12-30,8,2026-01-06,2026-01-07,8,On Time,Ekart,603.79,682,1
919647,519647,2024-12-27,4,2024-12-28,2025-01-02,6,In Transit,Ekart,656.31,1992,1
919648,519648,2026-04-26,8,2026-05-02,2026-04-29,3,Not Shipped,Delhivery,186.1,959,1
919649,519649,2025-07-27,7,2025-08-03,2025-08-05,9,Delayed,Ekart,636.54,2340,1
919650,519650,2024-10-26,5,2024-10-30,2024-10-30,4,Not Shipped,Delhivery,486.88,1720,2
919651,519651,2024-08-30,6,2024-09-04,2024-09-07,8,On Time,Delhivery,621.64,1997,1
919652,519652,2026-03-08,8,2026-03-13,2026-03-14,6,On Time,Delhivery,454.7,1076,1
919653,519653,2025-03-18,8,2025-03-22,2025-03-22,4,Delayed,XpressBees,168.97,1635,1
919654,519654,2025-01-01,7,2025-01-05,2025-01-10,9,Delayed,BlueDart,43.87,1992,1
919655,519655,2025-06-23,7,2025-06-26,2025-06-27,4,In Transit,Delhivery,369.13,602,1
919656,519656,2024-03-09,7,2024-03-14,2024-03-11,2,On Time,Ecom Express,367.09,1580,1
919657,519657,2024-06-20,3,2024-06-19,2024-06-30,10,Delayed,Ekart,119.18,1348,1
919658,519658,2025-02-21,3,2025-02-24,2025-03-03,10,Not Shipped,Delhivery,425.21,2407,2
919659,519659,2024-09-23,5,2024-09-27,2024-09-24,1,On Time,Ekart,127.16,189,1
919660,519660,2025-05-24,8,2025-05-28,2025-05-29,5,On Time,DTDC,405.87,2062,1
919661,519661,2024-11-13,5,2024-11-18,2024-11-20,7,Not Shipped,Ekart,275.01,2124,1
919662,519662,2025-02-02,3,2025-02-01,2025-02-06,4,Delayed,DTDC,259.35,2118,1
919663,519663,2025-12-13,4,2025-12-15,2025-12-15,2,On Time,BlueDart,688.28,264,1
919664,519664,2025-12-18,7,2025-12-24,2025-12-21,3,Early,Ekart,303.74,1652,1
919665,519665,2024-09-23,3,2024-09-26,2024-10-03,10,On Time,Ecom Express,162.08,1061,1
919666,519666,2024-11-20,7,2024-11-23,2024-11-24,4,On Time,Delhivery,607.89,1824,1
919667,519667,2025-08-06,6,2025-08-12,2025-08-07,1,In Transit,BlueDart,156.08,1174,1
919668,519668,2026-04-24,8,2026-04-28,2026-04-28,4,On Time,BlueDart,571.71,1248,1
919669,519669,2025-05-15,7,2025-05-18,2025-05-18,3,In Transit,Ecom Express,604.44,808,1
919670,519670,2024-03-09,7,2024-03-15,2024-03-18,9,Not Shipped,Ekart,168.12,1017,2
919671,519671,2025-06-30,3,2025-06-30,2025-07-01,1,On Time,Ecom Express,364.62,770,3
919672,519672,2025-10-21,4,2025-10-23,2025-10-26,5,On Time,BlueDart,369.04,2397,1
919673,519673,2026-05-06,7,2026-05-11,2026-05-14,8,On Time,BlueDart,549.95,591,1
919674,519674,2026-04-27,5,2026-05-02,2026-05-01,4,On Time,Ecom Express,344.22,1736,1
919675,519675,2025-09-23,5,2025-09-26,2025-09-27,4,On Time,XpressBees,491.45,744,1
919676,519676,2025-05-21,8,2025-05-27,2025-05-23,2,On Time,XpressBees,178.76,1347,1
919677,519677,2024-06-03,5,2024-06-06,2024-06-12,9,On Time,Delhivery,174.03,1304,3
919678,519678,2026-03-13,3,2026-03-15,2026-03-20,7,On Time,XpressBees,255.29,765,1
919679,519679,2025-03-12,5,2025-03-15,2025-03-19,7,On Time,BlueDart,95.14,2057,2
919680,519680,2025-09-22,7,2025-09-29,2025-09-26,4,On Time,Delhivery,614.07,2427,1
919681,519681,2025-11-02,5,2025-11-06,2025-11-04,2,On Time,BlueDart,90.54,22,1
919682,519682,2024-01-16,3,2024-01-17,2024-01-25,9,On Time,Ekart,270.78,2441,1
919683,519683,2024-12-09,8,2024-12-14,2024-12-12,3,On Time,XpressBees,615.67,1260,1
919684,519684,2025-09-04,3,2025-09-07,2025-09-06,2,On Time,DTDC,275.29,671,1
919685,519685,2025-03-10,5,2025-03-12,2025-03-13,3,Not Shipped,Ecom Express,478.82,1121,1
919686,519686,2025-08-22,7,2025-08-28,2025-08-28,6,In Transit,DTDC,378.02,1655,1
919687,519687,2025-05-28,7,2025-06-03,2025-06-01,4,Delayed,Ekart,485.62,1736,1
919688,519688,2024-01-05,4,2024-01-05,2024-01-06,1,Cancelled,Ekart,241.25,2428,1
919689,519689,2024-10-08,4,2024-10-09,2024-10-09,1,Delayed,XpressBees,469.16,85,1
919690,519690,2025-01-11,8,2025-01-16,2025-01-13,2,On Time,Delhivery,75.0,1805,1
919691,519691,2024-12-18,5,2024-12-21,2024-12-28,10,On Time,XpressBees,119.9,2043,1
919692,519692,2024-02-09,6,2024-02-11,2024-02-19,10,On Time,Ekart,92.76,241,2
919693,519693,2024-01-19,7,2024-01-24,2024-01-26,7,On Time,Ekart,437.55,614,1
919694,519694,2024-09-25,5,2024-09-29,2024-10-02,7,On Time,BlueDart,437.52,1230,1
919695,519695,2026-02-17,7,2026-02-22,2026-02-26,9,On Time,DTDC,646.75,2414,1
919696,519696,2026-06-20,4,2026-06-22,2026-06-26,6,On Time,XpressBees,606.5,2322,1
919697,519697,2026-02-05,3,2026-02-05,2026-02-12,7,Delayed,Delhivery,353.95,2389,1
919698,519698,2026-05-08,6,2026-05-13,2026-05-10,2,On Time,DTDC,540.02,2148,1
919699,519699,2026-04-26,6,2026-04-30,2026-04-27,1,Not Shipped,Ekart,303.08,2148,1
919700,519700,2025-09-18,5,2025-09-21,2025-09-19,1,In Transit,Ekart,569.6,2027,1
919701,519701,2024-04-22,8,2024-04-29,2024-05-01,9,On Time,DTDC,684.19,1279,1
919702,519702,2024-12-03,5,2024-12-05,2024-12-06,3,On Time,BlueDart,118.61,1032,1
919703,519703,2025-11-03,8,2025-11-10,2025-11-05,2,On Time,Ekart,391.1,2404,2
919704,519704,2024-12-28,4,2024-12-31,2025-01-02,5,Early,Ekart,287.51,281,2
919705,519705,2024-09-06,5,2024-09-07,2024-09-07,1,Delayed,XpressBees,257.27,837,1
919706,519706,2024-02-06,8,2024-02-12,2024-02-07,1,On Time,BlueDart,464.89,779,1
919707,519707,2024-11-06,4,2024-11-08,2024-11-08,2,Delayed,BlueDart,320.44,2006,1
919708,519708,2024-11-06,8,2024-11-12,2024-11-10,4,On Time,DTDC,167.72,2459,1
919709,519709,2026-01-12,4,2026-01-16,2026-01-15,3,On Time,BlueDart,693.88,1724,3
919710,519710,2025-12-16,7,2025-12-23,2025-12-19,3,In Transit,Ecom Express,456.38,88,1
919711,519711,2024-04-15,7,2024-04-20,2024-04-25,10,On Time,Delhivery,575.79,980,1
919712,519712,2025-04-18,3,2025-04-21,2025-04-28,10,In Transit,BlueDart,393.18,2353,1
919713,519713,2026-04-04,8,2026-04-11,2026-04-06,2,On Time,Ekart,40.16,1406,1
919714,519714,2025-03-10,8,2025-03-18,2025-03-17,7,On Time,Ekart,309.08,133,1
919715,519715,2026-05-25,6,2026-05-28,2026-05-28,3,On Time,Ekart,688.77,896,1
919716,519716,2024-03-28,5,2024-03-29,2024-04-03,6,On Time,Delhivery,347.56,808,1
919717,519717,2024-10-20,3,2024-10-23,2024-10-24,4,On Time,BlueDart,58.34,1071,1
919718,519718,2026-04-22,4,2026-04-22,2026-04-27,5,On Time,DTDC,605.22,1817,1
919719,519719,2025-10-16,7,2025-10-21,2025-10-20,4,On Time,DTDC,48.06,113,1
919720,519720,2024-09-15,7,2024-09-22,2024-09-17,2,On Time,Ekart,517.43,1029,1
919721,519721,2026-03-25,8,2026-04-01,2026-03-26,1,On Time,BlueDart,75.27,520,1
919722,519722,2024-12-16,3,2024-12-18,2024-12-20,4,Not Shipped,DTDC,140.83,2106,1
919723,519723,2025-12-24,4,2025-12-27,2025-12-28,4,Delayed,XpressBees,297.78,1231,2
919724,519724,2024-10-29,3,2024-10-31,2024-11-05,7,On Time,DTDC,321.6,1642,1
919725,519725,2024-11-09,6,2024-11-11,2024-11-13,4,On Time,Ekart,185.08,256,1
919726,519726,2024-10-28,5,2024-10-31,2024-11-06,9,Not Shipped,Delhivery,597.83,378,1
919727,519727,2024-11-29,4,2024-12-03,2024-12-04,5,On Time,XpressBees,181.74,364,1
919728,519728,2025-07-01,4,2025-07-04,2025-07-11,10,On Time,DTDC,360.57,1007,1
919729,519729,2026-01-09,3,2026-01-11,2026-01-14,5,Delayed,Ecom Express,323.3,2119,2
919730,519730,2025-07-29,5,2025-07-30,2025-08-05,7,On Time,BlueDart,434.09,759,1
919731,519731,2024-01-28,5,2024-01-29,2024-02-03,6,On Time,Ekart,562.99,204,1
919732,519732,2025-06-29,5,2025-07-04,2025-07-07,8,On Time,XpressBees,119.82,1335,1
919733,519733,2025-01-31,8,2025-02-05,2025-02-09,9,On Time,Ecom Express,267.03,1554,1
919734,519734,2024-03-05,7,2024-03-10,2024-03-11,6,On Time,XpressBees,631.13,2499,1
919735,519735,2024-10-29,4,2024-11-01,2024-11-04,6,On Time,BlueDart,324.94,54,1
919736,519736,2026-06-04,5,2026-06-08,2026-06-06,2,On Time,DTDC,163.66,889,1
919737,519737,2024-11-16,8,2024-11-21,2024-11-21,5,On Time,Ekart,299.48,2353,1
919738,519738,2025-10-15,6,2025-10-19,2025-10-22,7,On Time,XpressBees,606.15,120,1
919739,519739,2024-06-30,8,2024-07-08,2024-07-10,10,On Time,XpressBees,302.79,667,2
919740,519740,2026-03-17,5,2026-03-21,2026-03-25,8,Delayed,Delhivery,285.13,2289,1
919741,519741,2026-01-12,4,2026-01-16,2026-01-19,7,On Time,Delhivery,343.76,1313,1
919742,519742,2024-05-25,8,2024-06-02,2024-05-28,3,On Time,XpressBees,133.9,1880,2
919743,519743,2025-09-22,7,2025-09-29,2025-09-27,5,Returned,DTDC,509.97,1630,1
919744,519744,2026-05-04,3,2026-05-03,2026-05-13,9,In Transit,Delhivery,295.72,437,1
919745,519745,2026-04-05,7,2026-04-11,2026-04-09,4,On Time,DTDC,187.02,1765,1
919746,519746,2025-10-22,4,2025-10-24,2025-10-28,6,In Transit,Delhivery,534.09,206,1
919747,519747,2025-10-31,3,2025-10-30,2025-11-01,1,On Time,Ecom Express,524.68,2257,1
919748,519748,2025-04-04,8,2025-04-09,2025-04-11,7,On Time,XpressBees,233.83,27,1
919749,519749,2024-05-20,4,2024-05-20,2024-05-25,5,Delayed,Ekart,507.38,1976,1
919750,519750,2024-01-24,4,2024-01-26,2024-01-30,6,Cancelled,DTDC,623.78,241,1
919751,519751,2024-09-24,7,2024-10-01,2024-09-26,2,Delayed,Delhivery,597.93,1637,1
919752,519752,2024-08-18,4,2024-08-22,2024-08-24,6,Delayed,Ekart,461.08,2166,2
919753,519753,2026-04-17,4,2026-04-17,2026-04-23,6,On Time,XpressBees,324.19,1405,2
919754,519754,2026-02-07,8,2026-02-11,2026-02-15,8,Cancelled,XpressBees,688.22,1835,1
919755,519755,2024-10-26,3,2024-10-26,2024-11-05,10,Delayed,Ekart,605.75,1281,1
