order_id,order_date,customer_id,product_id,seller_id,quantity,discount_pct,shipping_fee,shipping_date,delivery_date,delivery_days,order_status,sales_channel,delivery_partner,unit_price,gross_sales,discount_amount,net_sales,estimated_cost,profit
507977,2025-01-26,12647,20222,30059,5,0.191,565.65,2025-01-28,2025-02-07,10,Delivered,Marketplace,XpressBees,14091.16,70455.8,13457.06,56998.74,35383.05,21050.04
507978,2026-05-19,10538,20796,30137,2,0.213,243.1,2026-05-20,2026-05-23,3,Delivered,Website,XpressBees,8709.04,17418.08,3710.05,13708.03,8421.96,5042.97
507979,2024-05-13,10019,20099,30175,5,0.136,282.23,2024-05-17,2024-05-24,7,Delivered,Website,DTDC,38855.05,194275.25,26421.43,167853.82,111810.85,55760.74
507980,2025-01-15,14890,20004,30067,1,0.128,517.4,2025-01-17,2025-01-21,4,Shipped,Mobile App,Delhivery,32718.5,32718.5,4187.97,28530.53,19772.3,8240.83
507981,2024-08-19,14396,20245,30144,3,0.113,38.09,2024-08-20,2024-08-21,1,Returned,Mobile App,Ekart,18754.47,56263.41,6357.77,49905.64,41121.0,8746.55
507982,2025-06-30,11501,20310,30037,5,0.137,264.82,2025-07-02,2025-07-12,10,Delivered,Marketplace,DTDC,9578.37,47891.85,6561.18,41330.67,41001.4,64.45
507983,2025-12-13,13250,20367,30067,5,0.06,547.44,2025-12-14,2025-12-18,4,Delivered,Mobile App,Ecom Express,14703.15,73515.75,4410.94,69104.81,42015.6,26541.77
507984,2026-05-03,13223,20530,30023,2,0.018,88.52,2026-05-06,2026-05-13,7,Delivered,Mobile App,DTDC,20232.73,40465.46,728.38,39737.08,29360.8,10287.76
507985,2025-02-03,11438,20689,30285,1,0.167,206.79,2025-02-07,2025-02-12,5,Delivered,Marketplace,DTDC,31660.46,31660.46,5287.3,26373.16,23511.38,2654.99
507986,2024-08-29,11178,20886,30219,3,0.026,417.53,2024-08-29,2024-09-06,8,Delivered,Marketplace,BlueDart,6258.23,18774.69,488.14,18286.55,15834.45,2034.57
507987,2026-05-29,11197,20929,30068,1,0.057,107.38,2026-05-30,2026-05-31,1,Delivered,Social Commerce,XpressBees,25025.39,25025.39,1426.45,23598.94,12824.35,10667.21
507988,2024-03-24,12948,20005,30265,1,0.008,91.81,2024-03-28,2024-03-30,2,Delivered,Marketplace,Ekart,39451.86,39451.86,315.61,39136.25,18528.69,20515.75
507989,2024-04-29,10391,20812,30031,5,0.008,469.98,2024-05-03,2024-05-13,10,Delivered,Mobile App,Ecom Express,3112.33,15561.65,124.49,15437.16,7399.25,7567.93
507990,2026-05-23,13074,20068,30089,3,0.051,147.88,2026-05-26,2026-05-30,4,Delivered,Marketplace,XpressBees,7181.67,21545.01,1098.8,20446.21,12416.67,7881.66
507991,2026-03-19,14327,20959,30182,2,0.243,496.13,2026-03-19,2026-03-23,4,Delivered,Website,XpressBees,8184.04,16368.08,3977.44,12390.64,8391.02,3503.49
507992,2025-05-25,13431,20049,30244,4,0.078,595.18,2025-05-25,2025-05-28,3,Delivered,Marketplace,Ecom Express,4674.29,18697.16,1458.38,17238.78,15694.8,948.8
507993,2024-10-26,12204,20382,30192,5,0.134,536.7,2024-10-27,2024-11-04,8,Delivered,Marketplace,XpressBees,20366.24,101831.2,13645.38,88185.82,76915.65,10733.47
507994,2026-05-30,13055,20744,30172,3,0.194,371.71,2026-05-30,2026-05-31,1,Delivered,Mobile App,XpressBees,31819.79,95459.37,18519.12,76940.25,59549.94,17018.6
507995,2026-05-23,10993,20165,30161,4,0.144,407.61,2026-05-25,2026-06-02,8,Delivered,Website,DTDC,6797.03,27188.12,3915.09,23273.03,15111.8,7753.62
507996,2026-03-01,12452,20615,30052,2,0.128,493.17,2026-03-04,2026-03-11,7,Delivered,Website,DTDC,22465.32,44930.64,5751.12,39179.52,22788.46,15897.89
507997,2025-12-04,12710,20772,30132,3,0.002,571.25,2025-12-07,2025-12-14,7,Delivered,Mobile App,Ecom Express,10481.87,31445.61,62.89,31382.72,25965.51,4845.96
507998,2025-06-26,12141,20090,30262,5,0.293,232.95,2025-06-28,2025-06-29,1,Returned,Mobile App,DTDC,20874.15,104370.75,30580.63,73790.12,54732.75,18824.42
507999,2024-12-05,14643,20313,30297,5,0.004,261.11,2024-12-06,2024-12-08,2,Shipped,Website,BlueDart,29587.82,147939.1,591.76,147347.34,108067.1,39019.13
508000,2025-03-05,13410,20448,30006,3,0.283,500.57,2025-03-07,2025-03-16,9,Delivered,Website,Ecom Express,25733.63,77200.89,21847.85,55353.04,45313.11,9539.36
508001,2025-05-09,10347,20483,30277,2,0.069,450.21,2025-05-12,2025-05-22,10,Delivered,Mobile App,Ekart,8567.55,17135.1,1182.32,15952.78,13047.9,2454.67
508002,2025-03-13,13317,20414,30226,3,0.209,320.91,2025-03-14,2025-03-21,7,Delivered,Mobile App,Ekart,22989.69,68969.07,14414.54,54554.53,38003.73,16229.89
508003,2026-02-24,14420,20100,30291,5,0.164,578.91,2026-02-24,2026-02-25,1,Delivered,Website,Delhivery,30924.67,154623.35,25358.23,129265.12,82122.85,46563.36
508004,2024-05-31,11849,20468,30202,5,0.041,85.57,2024-06-03,2024-06-09,6,Delivered,Mobile App,DTDC,28677.17,143385.85,5878.82,137507.03,106010.55,31410.91
508005,2024-03-16,14547,20084,30223,1,0.236,551.37,2024-03-19,2024-03-25,6,Delivered,Mobile App,XpressBees,30972.37,30972.37,7309.48,23662.89,21801.13,1310.39
508006,2025-02-17,13572,20340,30081,2,0.287,512.87,2025-02-17,2025-02-22,5,Delivered,Mobile App,Delhivery,15314.95,30629.9,8790.78,21839.12,14306.18,7020.07
508007,2024-07-07,11087,20011,30289,5,0.198,412.21,2024-07-10,2024-07-18,8,Delivered,Marketplace,Delhivery,27475.75,137378.75,27200.99,110177.76,75099.85,34665.7
508008,2026-01-19,12986,20286,30101,3,0.127,82.08,2026-01-20,2026-01-25,5,Delivered,Website,DTDC,4779.95,14339.85,1821.16,12518.69,9789.51,2647.1
508009,2026-02-12,14967,20547,30244,2,0.142,493.99,2026-02-16,2026-02-23,7,Delivered,Website,Ecom Express,40120.71,80241.42,11394.28,68847.14,47318.14,21035.01
508010,2026-06-20,13661,20175,30161,3,0.077,122.3,2026-06-23,2026-06-27,4,Returned,Website,Delhivery,2439.97,7319.91,563.63,6756.28,3966.09,2667.89
508011,2024-12-18,10806,20572,30280,1,0.047,353.93,2024-12-20,2024-12-28,8,Cancelled,Social Commerce,DTDC,20409.69,20409.69,959.26,19450.43,10091.98,9004.52
508012,2026-05-25,13320,20544,30161,2,0.142,114.13,2026-05-29,2026-06-05,7,Delivered,Website,BlueDart,2864.69,5729.38,813.57,4915.81,4257.76,543.92
508013,2024-04-02,11819,20359,30150,2,0.036,327.32,2024-04-05,2024-04-13,8,Delivered,Marketplace,Delhivery,5139.11,10278.22,370.02,9908.2,5843.2,3737.68
508014,2026-05-27,12321,20626,30294,5,0.234,438.63,2026-05-28,2026-06-04,7,Shipped,Mobile App,DTDC,18784.97,93924.85,21978.41,71946.44,51114.75,20393.06
508015,2024-08-12,13710,20553,30158,4,0.228,203.38,2024-08-15,2024-08-24,9,Shipped,Mobile App,XpressBees,32485.1,129940.4,29626.41,100313.99,96971.2,3139.41
508016,2024-01-18,13551,20728,30234,2,0.288,158.26,2024-01-21,2024-01-25,4,Delivered,Website,DTDC,46671.76,93343.52,26882.93,66460.59,47731.4,18570.93
508017,2026-01-22,11746,20760,30230,1,0.147,546.08,2026-01-26,2026-01-28,2,Cancelled,Social Commerce,DTDC,27861.67,27861.67,4095.67,23766.0,20281.78,2938.14
508018,2025-04-15,13806,20323,30099,4,0.005,361.35,2025-04-15,2025-04-25,10,Delivered,Website,Delhivery,26719.61,106878.44,534.39,106344.05,64683.92,41298.78
508019,2025-01-11,13391,20950,30144,1,0.174,561.8,2025-01-15,2025-01-24,9,Delivered,Website,Ecom Express,36479.45,36479.45,6347.42,30132.03,19815.39,9754.84
508020,2024-07-01,14929,20492,30174,3,0.225,200.33,2024-07-02,2024-07-06,4,Delivered,Website,DTDC,20721.9,62165.7,13987.28,48178.42,42523.32,5454.77
508021,2025-01-14,14566,20481,30141,2,0.05,39.57,2025-01-16,2025-01-24,8,Delivered,Website,Ekart,32889.08,65778.16,3288.91,62489.25,34329.8,28119.88
508022,2025-07-15,13036,20508,30008,3,0.236,105.94,2025-07-15,2025-07-23,8,Processing,Marketplace,XpressBees,27457.0,82371.0,19439.56,62931.44,47396.16,15429.34
508023,2024-05-11,12588,20407,30014,5,0.286,247.19,2024-05-11,2024-05-14,3,Delivered,Website,XpressBees,24673.92,123369.6,35283.71,88085.89,64145.25,23693.45
508024,2026-05-12,13162,20313,30179,3,0.189,575.5,2026-05-16,2026-05-21,5,Delivered,Marketplace,Ekart,29587.82,88763.46,16776.29,71987.17,64840.26,6571.41
508025,2025-10-21,13273,20668,30154,3,0.059,221.12,2025-10-24,2025-10-25,1,Delivered,Marketplace,DTDC,32303.74,96911.22,5717.76,91193.46,54149.7,36822.64
508026,2026-03-10,11046,20949,30241,2,0.005,510.9,2026-03-12,2026-03-14,2,Delivered,Website,Ecom Express,14922.17,29844.34,149.22,29695.12,18842.9,10341.32
508027,2024-02-10,14940,20056,30277,1,0.127,22.25,2024-02-10,2024-02-19,9,Delivered,Website,XpressBees,17850.92,17850.92,2267.07,15583.85,9011.13,6550.47
508028,2026-03-01,12825,20717,30290,5,0.276,438.48,2026-03-05,2026-03-15,10,Delivered,Marketplace,Delhivery,9702.11,48510.55,13388.91,35121.64,28122.1,6561.06
508029,2026-02-28,10815,20391,30173,2,0.171,427.93,2026-02-28,2026-03-03,3,Cancelled,Mobile App,DTDC,16717.84,33435.68,5717.5,27718.18,15636.48,11653.77
508030,2024-11-29,13528,20697,30082,4,0.103,289.38,2024-11-29,2024-12-07,8,Delivered,Website,BlueDart,9436.95,37747.8,3888.02,33859.78,24996.48,8573.92
508031,2025-06-03,13494,20479,30191,3,0.238,87.05,2025-06-04,2025-06-10,6,Delivered,Marketplace,DTDC,35931.8,107795.4,25655.31,82140.09,74998.68,7054.36
508032,2025-04-02,12174,20258,30262,1,0.135,260.41,2025-04-05,2025-04-07,2,Delivered,Website,Delhivery,43882.12,43882.12,5924.09,37958.03,24658.43,13039.19
508033,2026-01-23,14995,20071,30215,3,0.114,258.95,2026-01-24,2026-01-27,3,Delivered,Marketplace,Ekart,39257.8,117773.4,13426.17,104347.23,66827.88,37260.4
508034,2024-09-14,13231,20647,30101,5,0.283,464.72,2024-09-16,2024-09-21,5,Processing,Website,Ecom Express,44523.97,222619.85,63001.42,159618.43,105924.95,53228.76
508035,2026-04-18,12588,20841,30291,1,0.266,195.72,2026-04-18,2026-04-28,10,Delivered,Marketplace,Ecom Express,32405.25,32405.25,8619.8,23785.45,18197.55,5392.18
508036,2025-05-20,10645,20808,30128,3,0.098,236.66,2025-05-23,2025-06-01,9,Delivered,Mobile App,XpressBees,24948.36,74845.08,7334.82,67510.26,37512.57,29761.03
508037,2024-01-01,14626,20548,30176,5,0.255,313.81,2024-01-05,2024-01-11,6,Delivered,Website,Ekart,18931.51,94657.55,24137.68,70519.87,71260.95,-1054.89
508038,2024-10-03,11521,20871,30256,2,0.113,91.1,2024-10-07,2024-10-15,8,Delivered,Website,DTDC,28241.07,56482.14,6382.48,50099.66,39999.86,10008.7
508039,2024-05-10,10366,20704,30229,2,0.153,259.67,2024-05-14,2024-05-22,8,Delivered,Website,BlueDart,25906.08,51812.16,7927.26,43884.9,26115.54,17509.69
508040,2026-01-07,13583,20046,30270,2,0.17,129.61,2026-01-11,2026-01-18,7,Delivered,Marketplace,DTDC,22173.55,44347.1,7539.01,36808.09,38948.94,-2270.46
508041,2025-01-08,14806,20757,30094,1,0.207,481.19,2025-01-12,2025-01-22,10,Delivered,Website,Delhivery,47319.22,47319.22,9795.08,37524.14,22491.96,14550.99
508042,2025-02-27,14641,20622,30182,5,0.235,288.64,2025-03-03,2025-03-12,9,Delivered,Mobile App,Ecom Express,7963.83,39819.15,9357.5,30461.65,18683.7,11489.31
508043,2024-11-15,12749,20145,30069,1,0.124,76.5,2024-11-18,2024-11-19,1,Delivered,Mobile App,Ecom Express,23133.52,23133.52,2868.56,20264.96,20020.63,167.83
508044,2025-09-30,12541,20719,30209,5,0.146,129.7,2025-10-01,2025-10-05,4,Delivered,Website,DTDC,20834.35,104171.75,15209.08,88962.67,57485.75,31347.22
508045,2026-06-24,12002,20731,30286,5,0.062,153.05,2026-06-24,2026-06-25,1,Delivered,Mobile App,DTDC,22812.25,114061.25,7071.8,106989.45,68197.45,38638.95
508046,2026-03-06,10574,20188,30038,4,0.126,500.0,2026-03-09,2026-03-18,9,Processing,Mobile App,Ekart,27531.56,110126.24,13875.91,96250.33,85380.88,10369.45
508047,2026-06-21,14589,20236,30003,3,0.152,584.5,2026-06-22,2026-06-23,1,Delivered,Mobile App,Delhivery,26231.26,78693.78,11961.45,66732.33,39158.73,26989.1
508048,2024-09-30,11945,20670,30138,2,0.076,299.28,2024-10-04,2024-10-14,10,Delivered,Website,BlueDart,15273.57,30547.14,2321.58,28225.56,24304.08,3622.2
508049,2025-08-28,10634,20728,30145,5,0.227,346.04,2025-08-31,2025-09-03,3,Returned,Website,Ecom Express,46671.76,233358.8,52972.45,180386.35,119328.5,60711.81
508050,2025-07-21,14990,20493,30031,5,0.069,271.21,2025-07-22,2025-07-23,1,Delivered,Mobile App,DTDC,48761.88,243809.4,16822.85,226986.55,115040.35,111674.99
508051,2024-10-02,10219,20513,30176,3,0.006,207.04,2024-10-04,2024-10-08,4,Delivered,Marketplace,Delhivery,41770.9,125312.7,751.88,124560.82,66051.51,58302.27
508052,2026-02-10,11215,20840,30136,2,0.089,223.0,2026-02-11,2026-02-21,10,Delivered,Website,BlueDart,30379.37,60758.74,5407.53,55351.21,48940.56,6187.65
508053,2026-04-18,11008,20760,30117,1,0.013,38.26,2026-04-19,2026-04-23,4,Delivered,Mobile App,XpressBees,27861.67,27861.67,362.2,27499.47,20281.78,7179.43
508054,2026-05-17,14008,20042,30221,1,0.094,231.34,2026-05-19,2026-05-29,10,Delivered,Mobile App,Ecom Express,20397.43,20397.43,1917.36,18480.07,10387.5,7861.23
508055,2026-06-19,13767,20267,30083,5,0.123,55.18,2026-06-21,2026-06-30,9,Delivered,Mobile App,DTDC,32989.35,164946.75,20288.45,144658.3,99875.15,44727.97
508056,2024-05-28,12859,20513,30169,3,0.133,69.04,2024-05-31,2024-06-04,4,Delivered,Website,BlueDart,41770.9,125312.7,16666.59,108646.11,66051.51,42525.56
508057,2024-05-14,12457,20358,30261,2,0.061,146.28,2024-05-15,2024-05-19,4,Delivered,Mobile App,XpressBees,34169.05,68338.1,4168.62,64169.48,34836.0,29187.2
508058,2025-09-13,14647,20249,30267,4,0.095,310.64,2025-09-14,2025-09-23,9,Delivered,Mobile App,Ekart,10017.56,40070.24,3806.67,36263.57,25995.12,9957.81
508059,2025-10-23,10942,20827,30236,5,0.094,481.72,2025-10-23,2025-10-29,6,Processing,Website,Delhivery,2847.41,14237.05,1338.28,12898.77,8092.05,4325.0
508060,2025-01-31,12720,20943,30134,4,0.291,36.68,2025-01-31,2025-02-01,1,Delivered,Marketplace,XpressBees,16605.0,66420.0,19328.22,47091.78,41661.2,5393.9
508061,2024-05-28,11084,20496,30076,1,0.298,102.45,2024-05-30,2024-06-06,7,Delivered,Website,XpressBees,12933.72,12933.72,3854.25,9079.47,6041.21,2935.81
508062,2024-09-17,14051,20929,30136,3,0.043,318.97,2024-09-18,2024-09-25,7,Delivered,Website,DTDC,25025.39,75076.17,3228.28,71847.89,38473.05,33055.87
508063,2024-04-27,11318,20477,30275,1,0.195,505.78,2024-04-30,2024-05-03,3,Processing,Mobile App,Ekart,27806.06,27806.06,5422.18,22383.88,18707.24,3170.86
508064,2024-05-23,13100,20406,30058,2,0.178,173.99,2024-05-26,2024-05-31,5,Delivered,Website,XpressBees,2200.61,4401.22,783.42,3617.8,2563.06,880.75
508065,2024-06-20,14955,20083,30045,1,0.021,325.43,2024-06-24,2024-06-28,4,Shipped,Mobile App,XpressBees,12555.13,12555.13,263.66,12291.47,7393.09,4572.95
508066,2025-06-17,10640,20841,30182,1,0.032,144.71,2025-06-17,2025-06-22,5,Delivered,Marketplace,DTDC,32405.25,32405.25,1036.97,31368.28,18197.55,13026.02
508067,2025-04-13,10689,20287,30108,1,0.254,99.0,2025-04-17,2025-04-25,8,Delivered,Marketplace,DTDC,35647.45,35647.45,9054.45,26593.0,18347.4,8146.6
508068,2024-10-31,12606,20375,30266,2,0.016,579.24,2024-11-04,2024-11-14,10,Delivered,Mobile App,Ekart,17765.93,35531.86,568.51,34963.35,20388.98,13995.13
508069,2025-05-10,10530,20912,30062,3,0.151,406.0,2025-05-12,2025-05-22,10,Delivered,Website,BlueDart,20377.86,61133.58,9231.17,51902.41,48089.31,3407.1
508070,2025-09-01,12452,20765,30126,4,0.078,481.98,2025-09-03,2025-09-10,7,Delivered,Marketplace,XpressBees,25543.71,102174.84,7969.64,94205.2,77283.64,16439.58
508071,2024-03-29,11341,20134,30025,5,0.102,354.7,2024-04-02,2024-04-06,4,Delivered,Social Commerce,Ecom Express,26769.82,133849.1,13652.61,120196.49,76026.0,43815.79
508072,2024-09-13,14234,20207,30088,1,0.18,493.38,2024-09-13,2024-09-22,9,Delivered,Mobile App,Delhivery,9452.42,9452.42,1701.44,7750.98,5445.5,1812.1
508073,2024-07-02,11826,20091,30175,2,0.168,321.11,2024-07-06,2024-07-12,6,Delivered,Social Commerce,XpressBees,46574.96,93149.92,15649.19,77500.73,44859.36,32320.26
508074,2024-01-01,14712,20582,30036,5,0.261,46.83,2024-01-04,2024-01-06,2,Delivered,Website,XpressBees,29631.34,148156.7,38668.9,109487.8,101576.0,7864.97
508075,2024-04-15,13609,20181,30260,3,0.107,322.72,2024-04-18,2024-04-21,3,Delivered,Website,Ekart,21204.22,63612.66,6806.55,56806.11,43930.08,12553.31
508076,2025-11-30,13563,20865,30032,4,0.277,40.89,2025-12-01,2025-12-09,8,Delivered,Website,Ekart,31310.85,125243.4,34692.42,90550.98,69253.84,21256.25
508077,2026-03-09,13884,20124,30017,4,0.293,111.63,2026-03-13,2026-03-19,6,Delivered,Mobile App,DTDC,13666.46,54665.84,16017.09,38648.75,47824.16,-9287.04
508078,2024-05-27,12109,20424,30186,4,0.196,232.33,2024-05-30,2024-06-02,3,Delivered,Marketplace,DTDC,26523.72,106094.88,20794.6,85300.28,77580.24,7487.71
508079,2025-11-30,12568,20058,30280,2,0.217,88.42,2025-12-04,2025-12-09,5,Delivered,Website,DTDC,8559.1,17118.2,3714.65,13403.55,14016.72,-701.59
508080,2024-08-18,11235,20820,30224,5,0.174,424.14,2024-08-22,2024-08-24,2,Returned,Marketplace,XpressBees,40657.29,203286.45,35371.84,167914.61,123810.55,43679.92
508081,2024-05-07,10326,20442,30118,5,0.032,578.69,2024-05-10,2024-05-19,9,Delivered,Mobile App,Ecom Express,25775.95,128879.75,4124.15,124755.6,79059.15,45117.76
508082,2024-08-02,11481,20390,30049,4,0.013,271.63,2024-08-04,2024-08-13,9,Delivered,Website,Ekart,8797.25,35189.0,457.46,34731.54,17439.8,17020.11
508083,2026-04-18,10525,20794,30155,2,0.253,435.95,2026-04-19,2026-04-29,10,Cancelled,Website,Ecom Express,41109.54,82219.08,20801.43,61417.65,49586.38,11395.32
508084,2024-11-08,11022,20252,30166,2,0.143,417.29,2024-11-08,2024-11-14,6,Delivered,Mobile App,BlueDart,16706.27,33412.54,4777.99,28634.55,25490.46,2726.8
508085,2025-11-06,13347,20152,30211,1,0.159,234.19,2025-11-06,2025-11-10,4,Returned,Mobile App,DTDC,29584.49,29584.49,4703.93,24880.56,24393.61,252.76
508086,2025-03-18,10775,20904,30279,3,0.29,196.56,2025-03-20,2025-03-22,2,Delivered,Website,BlueDart,42058.3,126174.9,36590.72,89584.18,68561.28,20826.34
508087,2025-02-01,14535,20700,30070,5,0.232,326.57,2025-02-03,2025-02-09,6,Delivered,Marketplace,Delhivery,18840.57,94202.85,21855.06,72347.79,53008.0,19013.22
508088,2026-01-10,10430,20296,30180,3,0.138,143.23,2026-01-12,2026-01-18,6,Delivered,Mobile App,Ekart,19539.05,58617.15,8089.17,50527.98,50941.5,-556.75
508089,2026-06-23,13228,20209,30268,2,0.098,343.29,2026-06-25,2026-06-30,5,Delivered,Website,DTDC,24415.9,48831.8,4785.52,44046.28,35108.96,8594.03
508090,2025-08-16,12904,20239,30137,4,0.162,394.74,2025-08-17,2025-08-24,7,Shipped,Website,XpressBees,14640.92,58563.68,9487.32,49076.36,42018.72,6662.9
508091,2026-02-13,12795,20957,30112,2,0.251,594.59,2026-02-15,2026-02-19,4,Returned,Mobile App,BlueDart,25036.59,50073.18,12568.37,37504.81,29453.38,7456.84
508092,2024-05-13,14967,20857,30109,1,0.175,118.69,2024-05-16,2024-05-25,9,Delivered,Mobile App,BlueDart,28770.33,28770.33,5034.81,23735.52,22953.14,663.69
508093,2026-04-01,10417,20959,30157,5,0.01,227.46,2026-04-05,2026-04-15,10,Processing,Mobile App,BlueDart,8184.04,40920.2,409.2,40511.0,20977.55,19305.99
508094,2024-06-16,13313,20931,30228,2,0.138,149.02,2024-06-17,2024-06-19,2,Delivered,Marketplace,Ekart,20502.52,41005.04,5658.7,35346.34,19743.32,15454.0
508095,2024-06-22,13301,20041,30130,3,0.273,157.51,2024-06-25,2024-06-26,1,Cancelled,Website,XpressBees,19344.6,58033.8,15843.23,42190.57,40823.73,1209.33
508096,2026-02-11,14732,20655,30090,5,0.233,484.99,2026-02-15,2026-02-17,2,Returned,Mobile App,Ecom Express,5250.42,26252.1,6116.74,20135.36,19565.25,85.12
508097,2025-03-16,14364,20223,30029,3,0.286,162.02,2025-03-18,2025-03-21,3,Shipped,Website,Ecom Express,6791.32,20373.96,5826.95,14547.01,12657.57,1727.42
508098,2024-08-15,12527,20886,30005,4,0.283,416.24,2024-08-17,2024-08-25,8,Delivered,Mobile App,Ekart,6258.23,25032.92,7084.32,17948.6,21112.6,-3580.24
508099,2024-01-25,14974,20573,30101,2,0.152,465.92,2024-01-27,2024-01-30,3,Shipped,Mobile App,BlueDart,34925.76,69851.52,10617.43,59234.09,38351.24,20416.93
508100,2024-07-18,13260,20292,30275,5,0.109,283.81,2024-07-20,2024-07-25,5,Delivered,Mobile App,XpressBees,23019.63,115098.15,12545.7,102552.45,59286.85,42981.79
508101,2026-01-21,10336,20063,30164,1,0.122,432.9,2026-01-25,2026-01-30,5,Processing,Mobile App,XpressBees,18090.43,18090.43,2207.03,15883.4,12339.98,3110.52
508102,2024-01-04,10949,20397,30116,4,0.217,60.33,2024-01-04,2024-01-12,8,Processing,Website,BlueDart,2899.76,11599.04,2516.99,9082.05,8258.72,763.0
508103,2026-04-19,13538,20335,30091,5,0.228,492.93,2026-04-23,2026-04-28,5,Shipped,Mobile App,Ekart,24929.81,124649.05,28419.98,96229.07,110105.9,-14369.76
508104,2025-12-06,10056,20941,30031,2,0.178,117.65,2025-12-07,2025-12-09,2,Delivered,Website,DTDC,27155.96,54311.92,9667.52,44644.4,30084.26,14442.49
508105,2024-07-05,13429,20851,30144,1,0.177,397.01,2024-07-06,2024-07-15,9,Shipped,Website,BlueDart,27748.65,27748.65,4911.51,22837.14,22643.67,-203.54
508106,2025-11-04,10465,20974,30062,1,0.01,389.87,2025-11-06,2025-11-13,7,Processing,Marketplace,Ekart,7651.94,7651.94,76.52,7575.42,5053.4,2132.15
508107,2025-04-17,14904,20404,30178,5,0.009,581.97,2025-04-19,2025-04-27,8,Delivered,Website,XpressBees,19691.6,98458.0,886.12,97571.88,63435.85,33554.06
508108,2024-11-13,11807,20308,30009,5,0.218,365.33,2024-11-16,2024-11-19,3,Delivered,Website,BlueDart,11579.33,57896.65,12621.47,45275.18,36789.5,8120.35
508109,2025-04-05,11368,20115,30017,4,0.102,343.81,2025-04-05,2025-04-15,10,Delivered,Social Commerce,Ecom Express,19429.86,77719.44,7927.38,69792.06,55754.68,13693.57
508110,2024-01-07,14877,20037,30238,3,0.103,458.57,2024-01-11,2024-01-16,5,Delivered,Mobile App,Ekart,27486.57,82459.71,8493.35,73966.36,45530.04,27977.75
508111,2026-03-13,11775,20899,30147,2,0.287,239.18,2026-03-17,2026-03-22,5,Shipped,Mobile App,Ekart,40752.82,81505.64,23392.12,58113.52,46780.2,11094.14
508112,2025-12-17,11994,20305,30063,3,0.258,483.17,2025-12-17,2025-12-27,10,Delivered,Marketplace,Ekart,30589.53,91768.59,23676.3,68092.29,44538.96,23070.16
508113,2024-06-12,10373,20772,30120,5,0.282,321.48,2024-06-14,2024-06-21,7,Delivered,Mobile App,DTDC,10481.87,52409.35,14779.44,37629.91,43275.85,-5967.42
